5.844111206384224033e+01 9.984612200459713094e+00
5.482852361355500648e+01 5.322552280686014825e+00
3.627598494352877623e+01 1.783143652527340706e+01
1.620860565396142405e+01 3.566925315016668918e+01
1.390284949279067028e+01 4.102238128881224810e+01
3.970253784585489853e+01 2.599230393572836562e+01
2.545907735653492665e+01 2.847074927505720154e+01
1.479455352091737552e+01 8.495882459429095590e+00
6.622616897592576990e+00 2.991452870490739357e+01
7.200350384946300863e+00 1.809119991584221410e+01
5.301316195080324434e+01 1.986374738663704065e+01
4.830459987998405147e+00 4.866283684600061576e+01
1.631545441785759465e+01 5.909775050565404086e+01
5.110491626508305529e+01 2.120810666972296232e+01
3.107554434307419555e+01 1.408694187363059669e+01
2.746426528828383340e+01 4.075505034905598478e+01
6.082746972244860473e+01 2.779592866523783101e+01
2.777274174979581289e+01 4.049157773819435135e+01
5.774948909088575988e+01 3.516833628871911799e+01
3.386490185449793699e+01 2.803418694459436011e+01
8.799332658356393111e+00 5.915858080432695232e+01
4.033981729648876779e+01 6.008049450078793541e+01
2.866255315122062797e+01 2.461579224575148572e+01
3.888873218202016346e+01 4.249460102480128398e+01
4.828786542639389268e+01 1.962834404861741433e+01
1.860122080234213016e+01 1.267368165297668803e+01
1.800775036512895255e+01 4.424140820299948729e+01
5.837032473077059791e+01 2.156801884757482668e+01
4.429471380469355068e+01 4.050247857089232184e+01
2.714523829781829711e+00 4.687232235271664393e+01
1.288704205617474230e+00 5.134700888897307181e+01
1.790018455144329934e+01 2.766433451374181729e+01
5.882255165933724328e+01 3.426473527940513009e+01
5.709689388155337753e+01 2.477116038094641581e+01
3.755822360168156138e+01 5.666914857123590110e+01
1.022402202777012548e+01 5.120470707956222611e+01
1.178229793311566453e+01 4.008149409789444917e+01
3.251336664016625377e+01 4.605856047819062837e+01
2.407992751157114864e+00 5.764899199505212835e+01
4.874865938484874306e+01 6.067489144686392422e+01
1.434180786600243707e+01 4.278116308361839515e+01
2.267639544581491151e+01 1.660034417068802881e+01
2.484342731833256579e+01 4.788115152059601343e+01
2.457581684820450363e+01 5.790590282219937990e+01
3.989748392682453471e+01 6.281120888350319831e+01
4.571776614107577075e+01 3.037846125723748614e+01
1.420454275408406986e+01 4.162990448038298297e+01
3.673108514491223531e+01 3.725833548217500635e+01
1.009450213968753118e+01 5.062165054937048581e+01
3.919770584777492672e+01 5.451524120286864417e+01
8.976980639612952118e+00 3.444606910902894725e+01
2.307211547092751758e+01 3.413721928474279110e+01
1.695005590381503069e+01 4.882671718867162269e+01
5.606126562403445490e+01 6.849003829290916112e-01
1.905681495555158378e+01 2.044024890492155855e+00
1.397536163773922802e+01 1.610354030871918596e+01
1.756648702516458327e+00 1.719019446842724719e+01
3.501520371338920512e+01 1.510544320091714177e+01
3.453090796944984220e+01 1.417845059998302482e+01
4.152941042532796700e+01 5.037282860411654184e+01
6.300099047411455899e+01 4.033811481056725512e+01
5.914513157394477361e+01 4.995589454940626695e+01
5.380068567118915723e+01 5.003803569673276108e+00
3.399023486859442045e+01 4.342536981611028324e+01
2.840475981129362637e+01 5.921036497060797643e+01
4.097563039664203188e+01 7.116767777816560780e+00
5.138794690894904704e+01 3.489336465100504370e+01
5.863088206493301868e+01 4.088966018068681763e+01
3.900501214275573858e+01 3.112607905798113972e+00
2.562698887932014458e+01 2.818415042007599070e+01
3.587833268913327345e+01 1.073041895901767973e+01
3.127990420611341449e+01 4.779039111514371996e+01
4.587238028412193103e+01 1.454408975707588958e+01
3.283539033953113773e+01 3.733357632268767645e+01
2.193216665988003200e+01 3.604559043787952533e+01
5.826535203064366897e+01 1.501594794655562204e+01
4.289235260351939161e+01 4.047712229971369879e+01
5.627245199558516475e+01 3.088681664284067452e+01
2.656381782300549688e+01 2.989961158914746875e+01
1.424998850556580088e+01 2.891363140944392285e+01
5.609179656029579064e+01 2.984814912593104097e+01
2.145055913908454315e+01 8.994277742181949975e+00
5.682046241261351582e+01 1.584681135619930359e+01
4.522890227291827614e+01 5.302778023759099568e+01
3.693002113301358236e+01 3.980958903453014841e+01
1.219838744048527523e+01 1.037408485040753270e+01
8.014903431203434181e+00 6.316421576157593876e+01
1.794753176473796685e+01 3.262974225263687345e+01
1.194827842806292217e+01 4.596443844758522346e+01
5.993017407657226414e+01 5.385130989616809671e+01
4.955937925240048969e+01 1.332218590599332408e+01
4.588239136185168832e+01 9.130848912924580674e+00
