1.965860263768266236e+01 5.179729984085218319e+01
2.117161492730532757e+01 1.225151865147908659e+01
6.976827268654620440e+00 6.086183383371727729e+01
5.471039198323115471e+01 5.391126684706335226e+01
5.028719211065455497e+00 4.811335181879550049e+01
5.440339954834204406e+01 1.045772984475029155e+01
4.150842711881461611e+01 2.336643126446967500e+01
5.169936399805298066e+01 5.810688879506276550e+01
1.032295246829231772e+01 5.262811130858273856e+01
2.800752218361532542e+01 6.246497097686876998e+01
4.675262759022831460e+01 3.558062173415059704e+01
4.931904067878140552e+01 3.125762597581710978e+01
5.706317109386792197e+01 4.254199899451000277e+01
5.491784230790089083e+01 5.158910330548411594e+01
5.756435693689971345e+01 2.889613567493190871e+01
1.794013191641475302e+01 5.753971436868846467e+01
7.104865762258533834e+00 4.934341019608348589e+00
4.532430567241646457e+01 3.303147933053896423e+01
6.125010383645314249e+01 6.313912912951026613e+01
5.563896093595601400e+01 5.684965184461199073e+01
5.104867014237183476e+00 3.420070796827947390e+01
2.392275151083576024e+00 4.319229097911291859e+01
3.793631263245097074e+01 5.014156030980679191e+01
3.191728108778338324e+01 1.629895524112011884e+01
1.257454354378534589e+01 1.426698601972590019e+01
4.509749306893554888e+01 3.333267537931491376e+01
8.009187704388024187e+00 7.920462724999720372e+00
1.783174470712026149e+01 1.828723686734844378e+01
5.520453137866042681e+01 5.702861976199277905e+01
5.897301446001310410e+01 6.354690005949962028e+00
4.100609126024727402e+01 4.382928863580259105e+01
4.596381632629230296e+01 2.881143076033394923e+00
3.369333428815892262e+01 4.391039753991002925e+01
2.678504397965555128e+01 6.224841283181897467e+01
2.101179374609728612e+01 5.058937301609731918e+01
2.756969979065900134e+00 2.728813856181528408e+01
5.639431607766370869e-01 2.352398403812948402e+01
1.468119067652270537e+01 2.264151490463646965e+01
7.143260271560389896e+00 2.417847815183545279e+01
5.601484439039307972e+01 5.390181149549124484e+01
8.258231935732410989e+00 6.976063230887277200e+00
7.219423245664552624e+00 2.952104161989367626e+01
1.860956621004762823e+01 5.346272140411931417e+01
4.478948500112974074e+00 1.811250324253434130e+01
3.196982149143704888e+01 1.108716204127904881e+01
5.632587829873456187e+00 1.775471820660953171e+01
9.618553706487444899e+00 4.910635895961256381e+01
4.208295933997053595e+01 3.570698952535244786e+01
1.042311236250282747e+01 5.062927603216430761e+00
7.650671453785748533e+00 2.172289942418618836e+01
4.791053933501711981e+01 1.233878368479887477e+01
2.242493881042069503e+01 6.738744392648047032e+00
6.209339935702368507e+01 4.335682038111730208e+01
4.122837961256708894e+01 1.011810032567706186e+00
3.822211006845321890e-01 2.877417664224489968e+01
5.437237037093095893e+01 4.443880580530516511e+01
4.588537363955761172e+00 1.873531778943787529e+01
4.472879047301028521e+01 4.294066406765331578e+00
